"feature_id_full","feature_id","feature_mz","feature_rt","control_vs_trich_p_value","control_vs_trich_p_value_minus_log10","control_vs_trich_fold_change","control_vs_trich_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"6676_353.12_10.9",6676,353.12122040165,10.887921,0.0213344422194196,1.67091870711425,0.781564734140911,-0.355562723573724,"Amino acids and Peptides","Peptide alkaloids","Menthane monoterpenoids","Phenylsulfonamide, 2j",NA,NA,"CCC(C)C(CO)NS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H21NO5S2/c1-4-10(2)13(9-15)14-21(18,19)12-7-5-11(6-8-12)20(3,16)17/h5-8,10,13-15H,4,9H2,1-3H3","MDHYGOBNIUVNHW"
"1824_175.15_3.1",1824,175.14845760695,3.1030724,0.021504328602747,1.66747411222051,0.786637031925127,-0.346229990328923,"Terpenoids","Sesquiterpenoids","Humulane sesquiterpenoids","Iso-beta-ionone",NA,"Cc1ccc(C)c2c1CCCC2C","CC1=C(CCCC1(C)C)C=CC(=O)C",NA,NA,NA,NA,"OIIJXQMSEYQDDI","InChI=1S/C13H18/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h7-8,10H,4-6H2,1-3H3","OIIJXQMSEYQDDI-UHFFFAOYSA-N","InChI=1S/C13H20O/c1-10(14)7-8-12-6-5-9-13(3,4)11(12)2/h7-8H,5-6,9H2,1-4H3","BJGIDUQEUXVHAJ"
"4365_1356.45_7.2",4365,1356.44807498993,7.216123,0.0215513782222247,1.66652495124953,1.31188764012779,0.391644162050502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635_153.04_1.2",635,153.040960694534,1.2057921,0.0215818106962189,1.66591212117363,0.719009591033898,-0.475917079654285,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Pyridine alkaloids","(2-Amino-3-carboxyphenoxy)radical",NA,NA,"C1=CC(=C(C(=C1)[O])N)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H6NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3H,8H2,(H,10,11)","XKHHOJRKQBOTRU"
"1740_193.12_3",1740,193.122711481153,3.0209844,0.0217947987237224,1.66164713736345,0.803709223798055,-0.315254455748946,"Fatty acids","Octadecanoids","Jasmonic acids","Jasmonate",NA,"CC(=O)OC1CC2CC1C1CC=CC21","CCC=CCC1C(CCC1=O)CC(=O)O",NA,NA,NA,NA,"RGVQNSFGUOIKFF","InChI=1S/C12H16O2/c1-7(13)14-12-6-8-5-11(12)10-4-2-3-9(8)10/h2-3,8-12H,4-6H2,1H3","RGVQNSFGUOIKFF-UHFFFAOYSA-N","InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)","ZNJFBWYDHIGLCU"
"4688_357.15_7.8",4688,357.147584099346,7.8040605,0.0218023514323379,1.66149666423866,0.741099520659695,-0.432260802934676,"Amino acids and Peptides","β-lactams","Cyclamides","6-Oxa-3-thia-2,4-diazaoctanoic acid, 4-ethyl-2-methyl-5-oxo-, 2-(1-methylethoxy)phenyl ester",NA,NA,"CCN(C(=O)OCC)SN(C)C(=O)OC1=CC=CC=C1OC(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C16H24N2O5S/c1-6-18(16(20)21-7-2)24-17(5)15(19)23-14-11-9-8-10-13(14)22-12(3)4/h8-12H,6-7H2,1-5H3","OULZWFQCICZRJA"
"4317_513.34_7.1",4317,513.335201845215,7.098033,0.0218434495666942,1.66067877578964,0.743083674989099,-0.42840342020039,"Amino acids and Peptides","Macrolides","Epothilones",NA,NA,NA,"CC(CCC(=O)NC(CS)C(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C27H45NO5S/c1-15(4-7-23(31)28-21(14-34)25(32)33)18-5-6-19-24-20(9-11-27(18,19)3)26(2)10-8-17(29)12-16(26)13-22(24)30/h15-22,24,29-30,34H,4-14H2,1-3H3,(H,28,31)(H,32,33)","RIGHMQLKMHLMQD"
"6891_701.55_11.4",6891,701.548222086706,11.361419,0.0220744634921926,1.65610984291287,0.745702284744566,-0.423328333107605,"Terpenoids","Carotenoids (C40)","Carotenoids (C40, β-β)","3,4,10-trimethoxy-5,11-dipentadecyl-8-oxatricyclo[7.4.0.0²,⁷]trideca-1(13),2,4,6,9,11-hexaene",NA,NA,"CCCCCCCCCCCCCCCC1=C(C2=C(C=C1)C3=C(O2)C=C(C(=C3OC)OC)CCCCCCCCCCCCCCC)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H74O4/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-37-34-35-39-41-40(49-44(39)42(37)46-3)36-38(43(47-4)45(41)48-5)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h34-36H,6-33H2,1-5H3","SNTUDCMTCVAULB"
"3764_762.43_5.8",3764,762.43038338587,5.821158,0.0226152134775571,1.64559930835196,0.69414344021226,-0.526694277761105,"Polyketides","Macrolides","Polyene macrolides","2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[4-(5-Methyl-1,3-dioxan-2-yl)pyridin-1-ium-1-yl]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl prop-2-enoate",NA,NA,"CC1COC(OC1)C2=CC=[N+](C=C2)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C37H64NO15/c1-3-36(39)51-31-30-50-29-28-49-27-26-48-25-24-47-23-22-46-21-20-45-19-18-44-17-16-43-15-14-42-13-12-41-11-10-40-9-8-38-6-4-35(5-7-38)37-52-32-34(2)33-53-37/h3-7,34,37H,1,8-33H2,2H3/q+1","WZXGLICVPBKMQF"
"786_287.11_1.5",786,287.110338306404,1.5354778,0.0228290339697923,1.64151246566548,0.760898563133055,-0.394223956820921,"Shikimates and Phenylpropanoids","Coumarins","Isocoumarins","Methylarbutin",NA,NA,"COC1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H18O7/c1-18-7-2-4-8(5-3-7)19-13-12(17)11(16)10(15)9(6-14)20-13/h2-5,9-17H,6H2,1H3","SIXFVXJMCGPTRB"
"858_411.13_1.7",858,411.126426083288,1.6841443,0.0229243717253613,1.63970255794574,0.729353547909634,-0.45530977666998,"Terpenoids","Monoterpenoids","Acyl phloroglucinols","Phenyl 4-O-(beta-D-galactopyranosyl)-beta-D-xylopyranoside",NA,NA,"C1C(C(C(C(O1)OC2=CC=CC=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C17H24O10/c18-6-9-11(19)13(21)15(23)17(26-9)27-10-7-24-16(14(22)12(10)20)25-8-4-2-1-3-5-8/h1-5,9-23H,6-7H2","SVWSXKMDDRUMGK"
"596_298.19_1",596,298.186160328105,1.0492015,0.0230886905343984,1.63660069721757,0.786658979348791,-0.346189739239419,"Fatty acids","Fatty acyl glycosides","Fatty acyl glycosides of mono- and disaccharides","2-[2-[2-[(Z)-2-[2-(2-hydroxyethoxy)ethoxy]ethenoxy]ethoxy]ethoxy]ethanol",NA,NA,"C(COCCOCCOC=COCCOCCO)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H24O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h9,11,13-14H,1-8,10,12H2","CRSOEIPRUZFBJL"
"4697_740.46_7.8",4697,740.459034627008,7.8385754,0.0231596828508754,1.63526739214054,1.39108817145245,0.476213865232994,"Polyketides","Macrolides","Polyene macrolides","6-{[4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy}-7,16-diethyl-4-hydroxy-15-{[(5-hydroxy-3,4-dimethoxy-6-methyloxan-2-yl)oxy]methyl}-13-(hydroxymethyl)-5,9-dimethyl-1-oxacyclohexadeca-11,13-diene-2,10-dione",NA,"CC1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5CC(O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C","CCC1CC(C(=O)C=CC(=CC(C(OC(=O)CC(C(C1OC2C(C(CC(O2)C)N(C)C)O)C)O)CC)COC3C(C(C(C(O3)C)O)OC)OC)CO)C",NA,NA,NA,NA,"HDXIQHTUNGFJIC","InChI=1S/C39H62O12/c1-18-8-13-39(46-17-18)19(2)28-26(51-39)15-25-23-7-6-21-14-22(9-11-37(21,4)24(23)10-12-38(25,28)5)48-36-34(32(44)30(42)27(16-40)49-36)50-35-33(45)31(43)29(41)20(3)47-35/h6,18-20,22-36,40-45H,7-17H2,1-5H3/t18?,19-,20-,22?,23+,24-,25-,26-,27+,28-,29-,30-,31+,32-,33+,34+,35-,36+,37-,38-,39+/m0/s1","HDXIQHTUNGFJIC-FYWNQNALSA-N","InChI=1S/C39H67NO13/c1-11-26-15-21(3)29(42)14-13-25(19-41)17-27(20-49-39-37(48-10)36(47-9)33(45)24(6)51-39)31(12-2)52-32(44)18-30(43)23(5)35(26)53-38-34(46)28(40(7)8)16-22(4)50-38/h13-14,17,21-24,26-28,30-31,33-39,41,43,45-46H,11-12,15-16,18-20H2,1-10H3","XJXPGBNGNQDPEU"
"3883_544.31_6.1",3883,544.313683987585,6.100182,0.0231725425931023,1.63502631089837,0.717776206296697,-0.478393995119706,"Fatty acids","Fatty acyl glycosides","Ascarosides","12-Mercaptododecyl-beta-D-galactopyranosyl-(1->4)-2-deoxy-alpha-D-arabino-hexopyranoside",NA,NA,"C1C(C(C(OC1OCCCCCCCCCCCCS)CO)OC2C(C(C(C(O2)CO)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C24H46O10S/c25-14-17-20(28)21(29)22(30)24(33-17)34-23-16(27)13-19(32-18(23)15-26)31-11-9-7-5-3-1-2-4-6-8-10-12-35/h16-30,35H,1-15H2","XDAYRUFVBXUGIK"
"820_301.13_1.6",820,301.126102553649,1.602868,0.0233604424659147,1.63151893558852,0.78974536872772,-0.340540523229418,"Amino acids and Peptides","Small peptides","Aminoacids","2-(Ethylsulfanylmethyl)-3-(2-methylpropylsulfonylamino)propanoic acid",NA,NA,"CCSCC(CNS(=O)(=O)CC(C)C)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H21NO4S2/c1-4-16-6-9(10(12)13)5-11-17(14,15)7-8(2)3/h8-9,11H,4-7H2,1-3H3,(H,12,13)","HIIVNFUOWILFAW"
"3559_530.33_5.4",3559,530.332940851246,5.355985,0.0233787435386551,1.631178833161,0.71945228906946,-0.475029077977613,"Fatty acids","Linear polyketides","Open-chain polyketides","2-hydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propyl octadeca-6,9,12,15-tetraenoate",NA,NA,"CCC=CCC=CCC=CCC=CCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C27H44O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h3-4,6-7,9-10,12-13,21-22,24-29,31-33H,2,5,8,11,14-20H2,1H3","OBLUCMMNMFITHB"
"3839_778.42_6",3839,778.424487036356,5.9990892,0.0236163775152795,1.62678671746663,0.683689220789701,-0.548587415264083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"XYNDTMTUXPAPPZ","nan","nan",NA,NA
"628_154.99_1.2",628,154.990486060921,1.1836617,0.0237406801512448,1.62450684301828,0.757867039073485,-0.399983332104526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6804_565.57_11.2",6804,565.566805284363,11.210419,0.0238952500276558,1.62168842088442,0.749352146815923,-0.41628424392925,"Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","N-[(E)-octadec-9-enoyl]octadecanamide",NA,NA,"CCCCCCCCCCCCCCCCCC(=O)NC(=O)CCCCCCCC=CCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H69NO2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35(38)37-36(39)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-34H2,1-2H3,(H,37,38,39)","QWDJSPQLVXHTIO"
"3794_317.21_5.9",3794,317.212858288754,5.8760705,0.0239913488123517,1.61994533497112,0.797838634093543,-0.325831109509857,"Terpenoids","Diterpenoids","Apocarotenoids(ε-)","Schizostatin",NA,"C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C=O","CC(=CCCC(=CCCC(=CCCC(=CC(=O)O)C(=O)O)C)C)C",NA,NA,NA,NA,"ZCTUNYRXJKLWPY","InChI=1S/C20H28O3/c1-12-9-20-10-13(12)5-6-15(20)18(2)7-4-8-19(3,17(22)23)16(18)14(20)11-21/h11,13-16H,1,4-10H2,2-3H3,(H,22,23)/t13-,14+,15+,16+,18+,19-,20-/m1/s1","ZCTUNYRXJKLWPY-LLCOKINKSA-N","InChI=1S/C20H30O4/c1-15(2)8-5-9-16(3)10-6-11-17(4)12-7-13-18(20(23)24)14-19(21)22/h8,10,12,14H,5-7,9,11,13H2,1-4H3,(H,21,22)(H,23,24)","XNZYMBLMYICBGE"
"4385_1356.11_7.2",4385,1356.11358524818,7.218484,0.0242731620851811,1.61487364407628,1.30050156027568,0.379068130154136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9_137.99_0.3",9,137.987294664389,0.30043107,0.0243160499285536,1.61410697354253,0.790480510952794,-0.339198201055592,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","N-(1,2-dichloroethyl)acetamide",NA,NA,"CC(=O)NC(CCl)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H7Cl2NO/c1-3(8)7-4(6)2-5/h4H,2H2,1H3,(H,7,8)","XDINYGSGZCMRLV"
"3287_511.29_4.9",3287,511.290680645795,4.8551717,0.0243224424518683,1.61399281549687,0.698230216056271,-0.518225303721008,"Polyketides","Macrolides","Open-chain polyketides",NA,NA,"CO[C@]1(C)C[C@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)OC(O)[C@@]1(C)O","CCC=CCC=CCC=CCC=CCC=CCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)O",NA,NA,NA,NA,"SMOWMBLPGOGZBI","InChI=1S/C29H44O6/c1-17(22-16-26(3,34-6)28(5,32)24(31)35-22)29(33)15-13-20-19-11-10-18-8-7-9-23(30)27(18,4)21(19)12-14-25(20,29)2/h7,9-10,17,19-22,24,31-33H,8,11-16H2,1-6H3/t17-,19+,20+,21+,22-,24?,25+,26-,27+,28-,29+/m1/s1","SMOWMBLPGOGZBI-SRGXFQLESA-N","InChI=1S/C27H42O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h3-4,6-7,9-10,12-13,15-16,21-22,24-29,31-33H,2,5,8,11,14,17-20H2,1H3","QEEXYSAHKXUIFD"
"3862_295.23_6.1",3862,295.228104974683,6.083506,0.0246744717935952,1.60775213550057,0.738139778274108,-0.438034055934773,NA,NA,NA,NA,NA,"CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)O",NA,NA,NA,NA,NA,"HHZKKFXQEIBVEV","InChI=1S/C18H30O3/c1-2-3-4-5-7-10-13-16-21-17-14-11-8-6-9-12-15-18(19)20/h7,10,13-14,16-17H,2-6,8-9,11-12,15H2,1H3,(H,19,20)/b10-7-,16-13+,17-14+","HHZKKFXQEIBVEV-CXXUKANQSA-N",NA,NA
"3690_551.29_5.6",3690,551.286465930357,5.6000333,0.0246915338727635,1.60745193024686,0.718352502839027,-0.477236132035373,"Polyketides","Linear polyketides","Open-chain polyketides","Korglykon",NA,"CCC(C)C(=O)O[C@H]1C[C@](C)(O)[C@](C)([C@H](CC2=CC(=O)OC2)OC(C)=O)[C@H]2CCC[C@]3(CO3)[C@]12COC(C)=O","CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O",NA,NA,NA,NA,"UFLLETJLCWNADQ","InChI=1S/C29H42O10/c1-7-17(2)25(33)39-23-13-26(5,34)27(6,22(38-19(4)31)11-20-12-24(32)35-14-20)21-9-8-10-28(15-37-28)29(21,23)16-36-18(3)30/h12,17,21-23,34H,7-11,13-16H2,1-6H3/t17?,21-,22+,23+,26+,27+,28+,29+/m1/s1","UFLLETJLCWNADQ-QHJWLKAGSA-N","InChI=1S/C29H42O10/c1-15-22(32)23(33)24(34)25(38-15)39-17-3-8-27(14-30)19-4-7-26(2)18(16-11-21(31)37-13-16)6-10-29(26,36)20(19)5-9-28(27,35)12-17/h11,14-15,17-20,22-25,32-36H,3-10,12-13H2,1-2H3","HULMNSIAKWANQO"
"1493_126.09_2.7",1493,126.091786348697,2.6804838,0.0247464710228596,1.60648672499599,0.759841497802982,-0.39622958972871,"Terpenoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Cyclohexa-1,3-diene-1-carbaldehyde",NA,"CC(=O)C1=NCCCC1","C1CC(=CC=C1)C=O",NA,NA,NA,NA,"GNZWXNKZMHJXNU","InChI=1S/C7H11NO/c1-6(9)7-4-2-3-5-8-7/h2-5H2,1H3","GNZWXNKZMHJXNU-UHFFFAOYSA-N","InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-2,4,6H,3,5H2","LQXUYPKOOOUVJB"
"4463_413.3_7.4",4463,413.303436839036,7.397199,0.0251370055824745,1.59968645841071,0.782710386747199,-0.353449504988167,"Fatty acids","Docosanoids","Unsaturated fatty acids","2-methoxy-6-octadecylcyclohexa-2,5-diene-1,4-dione",NA,NA,"CCCCCCCCCCCCCCCCCCC1=CC(=O)C=C(C1=O)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C25H42O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22-20-23(26)21-24(28-2)25(22)27/h20-21H,3-19H2,1-2H3","FXWNZAIEHCFNRH"
"3882_778.42_6.1",3882,778.424487304496,6.096755,0.0251624279266956,1.59924745606089,0.691375661290538,-0.53245827802915,"Polyketides","Macrolides","Polyene macrolides","(1Z,4R,5R,6R,9R,11R,12R,13R,15R,24S)-12-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-6-ethyl-5-hydroxy-5,9,11,13,15,24-hexamethyl-19-(3-phenylprop-2-ynyl)-3,7,20,23-tetraoxa-17,21-diazatricyclo[11.8.2.14,16]tetracosa-1(21),16-diene-8,10,18-trione",NA,NA,"CCC1C(C2C(C3=NC(=O)C(ON=C(CO2)COC(CC3C)(C(C(C(=O)C(C(=O)O1)C)C)OC4C(C(CC(O4)C)N(C)C)O)C)CC#CC5=CC=CC=C5)C)(C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C43H61N3O11/c1-11-33-43(8,51)38-26(4)34-24(2)21-42(7,53-23-30(22-52-38)45-57-32(39(49)44-34)19-15-18-29-16-13-12-14-17-29)37(27(5)35(47)28(6)40(50)55-33)56-41-36(48)31(46(9)10)20-25(3)54-41/h12-14,16-17,24-28,31-33,36-38,41,48,51H,11,19-23H2,1-10H3","SSQFLLFGHTVVIA"
"4776_1053.81_7.9",4776,1053.81050244692,7.9126396,0.0252432973468837,1.59785391701802,1.37583399335649,0.460306406515671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275_886.52_3.6",2275,886.515576093819,3.5996997,0.0253660976814243,1.59574633947034,0.772135132295964,-0.373074737507182,"Terpenoids","Steroids","Spirostane steroids","Dioscin",NA,NA,"CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H72O16/c1-19-9-14-45(54-18-19)20(2)30-28(61-45)16-27-25-8-7-23-15-24(10-12-43(23,5)26(25)11-13-44(27,30)6)57-42-39(60-41-36(52)34(50)32(48)22(4)56-41)37(53)38(29(17-46)58-42)59-40-35(51)33(49)31(47)21(3)55-40/h7,19-22,24-42,46-53H,8-18H2,1-6H3","VNONINPVFQTJOC"
"1758_249.11_3",1758,249.112529551897,3.0355158,0.0253749822312679,1.59559425319164,0.748728299573942,-0.41748581007541,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Mycorradicin",NA,"COc1ccccc1O","CC(=CC=CC=C(C)C=CC(=O)O)C=CC(=O)O",NA,NA,NA,NA,"LHGVFZTZFXWLCP","InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3","LHGVFZTZFXWLCP-UHFFFAOYSA-N","InChI=1S/C14H16O4/c1-11(7-9-13(15)16)5-3-4-6-12(2)8-10-14(17)18/h3-10H,1-2H3,(H,15,16)(H,17,18)","UXBCAWHJMZPSBQ"
"1766_684.27_3",1766,684.265926934328,3.0378156,0.0253944829490255,1.59526062531111,0.781297613596854,-0.356055887272421,"Shikimates and Phenylpropanoids","Lignans","Arylnaphthalene and aryltetralin lignans","Tan-1120",NA,NA,"CC1C2C(CC(O1)OC3CC(CC4=C3C(=C5C(=C4O)C(=O)C6=C(C5=O)C(=CC=C6)C(=O)C)O)(C(=O)C)O)NC(C(OC(O2)CC(C)O)C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C35H41NO13/c1-13(37)9-23-47-16(4)34(44)36-21-10-24(46-15(3)33(21)49-23)48-22-12-35(45,17(5)39)11-20-26(22)32(43)28-27(30(20)41)29(40)19-8-6-7-18(14(2)38)25(19)31(28)42/h6-8,13,15-16,21-24,33-34,36-37,41,43-45H,9-12H2,1-5H3","DXATXUUQDXTYOE"
"1583_241.1_2.8",1583,241.10491208604,2.8315425,0.0255213830803116,1.59309579359229,0.748334566870812,-0.41824467764747,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","(4-Fluorophenyl)-hydroxy-di(propan-2-yloxy)silane",NA,NA,"CC(C)O[Si](C1=CC=C(C=C1)F)(O)OC(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H19FO3Si/c1-9(2)15-17(14,16-10(3)4)12-7-5-11(13)6-8-12/h5-10,14H,1-4H3","XIBKDFOTSLCMKW"
"6808_163.1_11.2",6808,163.098020689942,11.206814,0.0256472666097469,1.59095891357594,1.31444517136559,0.394453964969509,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","4-(1H-imidazol-2-yl)pyridine",NA,NA,"C1=CN=CC=C1C2=NC=CN2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H7N3/c1-3-9-4-2-7(1)8-10-5-6-11-8/h1-6H,(H,10,11)","QWZSAEUNIBEKIZ"
"3962_760.41_6.3",3962,760.41233565851,6.3083515,0.025648091421624,1.59094494696139,0.726304716814484,-0.461353145556648,"Polyketides","Macrolides","Polyene macrolides","6-({5-[(4,5-dihydroxy-4,6-dimethyloxan-2-yl)oxy]-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl}oxy)-10,15-dihydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-4-yl acetate",NA,"C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C|C[C@@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4C[C@@H](O)[C@]3(C)[C@H]1[C@@H]2C","CC1CC(C(C(C(CC(=O)OC(C(C=CC=CC1O)O)C)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O",NA,NA,NA,NA,"HQYJBHVOASMCAN|JHAIQWBBBGOZOI","InChI=1S/C39H63NO12/c1-18-7-12-39(40-15-18)19(2)28-25(52-39)14-24-22-6-5-20-13-21(8-10-37(20,3)23(22)9-11-38(24,28)4)48-36-33(47)34(30(44)27(17-42)50-36)51-35-32(46)31(45)29(43)26(16-41)49-35/h5,18-19,21-36,40-47H,6-17H2,1-4H3/t18-,19-,21-,22+,23-,24-,25-,26+,27+,28-,29+,30-,31-,32+,33+,34-,35-,36+,37-,38-,39-/m0/s1|InChI=1S/C39H63NO12/c1-17-8-11-39(40-15-17)18(2)28-25(52-39)13-24-22-7-6-20-12-21(9-10-37(20,4)23(22)14-27(42)38(24,28)5)49-36-33(47)31(45)34(26(16-41)50-36)51-35-32(46)30(44)29(43)19(3)48-35/h6,17-19,21-36,40-47H,7-16H2,1-5H3/t17-,18+,19+,21+,22-,23+,24+,25+,26-,27-,28+,29+,30-,31-,32-,33-,34-,35+,36-,37+,38-,39+/m1/s1","HQYJBHVOASMCAN-VUALRPHWSA-N|JHAIQWBBBGOZOI-GMOCHUONSA-N","InChI=1S/C37H61NO15/c1-19-16-24(14-15-39)33(34(47-9)27(51-23(5)40)17-28(43)48-20(2)26(42)13-11-10-12-25(19)41)53-36-31(44)30(38(7)8)32(21(3)50-36)52-29-18-37(6,46)35(45)22(4)49-29/h10-13,15,19-22,24-27,29-36,41-42,44-46H,14,16-18H2,1-9H3","WLZIATRKOQDSNH"
"5676_736.49_9.3",5676,736.490306561087,9.330171,0.0257744624782437,1.58881038308293,0.698033587545014,-0.518631638081652,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines",NA,NA,NA,"CCCCCCCCCCCC=CCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H70NO8P/c1-3-5-7-9-11-13-15-17-18-19-20-22-24-26-28-30-32-34-41(44)50-39(38-49-51(45,46)48-36-35-42)37-47-40(43)33-31-29-27-25-23-21-16-14-12-10-8-6-4-2/h7,9,13,15,18-19,22,24,27-30,39H,3-6,8,10-12,14,16-17,20-21,23,25-26,31-38,42H2,1-2H3,(H,45,46)","ACLGJPXDLXCCME"
